,shRNAname,label,score
Kras_4175_sas,Kras_4175_sas,0,-5.938642067
Kras_4176_sas,Kras_4176_sas,0,-6.757110455
Kras_4177_sas,Kras_4177_sas,0,-8.443634111
Kras_4178_sas,Kras_4178_sas,0,-8.269336977
Kras_4179_sas,Kras_4179_sas,0,-8.352903927
Kras_418_sas,Kras_418_sas,1,-0.473409981
Kras_4180_sas,Kras_4180_sas,0,-8.124112045
Kras_4181_sas,Kras_4181_sas,0,-3.906890596
Kras_4182_sas,Kras_4182_sas,0,-9.437058427
Kras_4183_sas,Kras_4183_sas,0,-3.495292812
Kras_4184_sas,Kras_4184_sas,0,-7.6478486
Kras_4185_sas,Kras_4185_sas,0,-5.663230349
Kras_4186_sas,Kras_4186_sas,0,-7.257110455
Kras_4187_sas,Kras_4187_sas,0,-6.664898169
Kras_4188_sas,Kras_4188_sas,0,-5.999274061
Kras_4189_sas,Kras_4189_sas,0,-6.472251457
Kras_419_sas,Kras_419_sas,1,1.209592239
Kras_4190_sas,Kras_4190_sas,0,-8.454852806
Kras_4191_sas,Kras_4191_sas,0,-8.669938047
Kras_4192_sas,Kras_4192_sas,0,-7.93420632
Kras_4193_sas,Kras_4193_sas,0,-7.951740887
Kras_4194_sas,Kras_4194_sas,0,-7.394308193
Kras_4195_sas,Kras_4195_sas,0,-7.653600405
Kras_4196_sas,Kras_4196_sas,0,-6.370680823
Kras_4197_sas,Kras_4197_sas,0,-8.656813539
Kras_4198_sas,Kras_4198_sas,0,-5.856452206
Kras_4199_sas,Kras_4199_sas,0,-6.179600243
Kras_42_sas,Kras_42_sas,0,-4.79248125
Kras_420_sas,Kras_420_sas,1,2.242846246
Kras_4200_sas,Kras_4200_sas,0,-8.553475684
Kras_4201_sas,Kras_4201_sas,0,-8.24481424
Kras_4202_sas,Kras_4202_sas,0,-4.157017346
Kras_4203_sas,Kras_4203_sas,0,-6.933928932
Kras_4204_sas,Kras_4204_sas,0,-7.303644514
Kras_4205_sas,Kras_4205_sas,0,-8.886369917
Kras_4206_sas,Kras_4206_sas,0,-7.012915834
Kras_4207_sas,Kras_4207_sas,1,-0.967182309
Kras_4208_sas,Kras_4208_sas,0,-4.137506942
Kras_4209_sas,Kras_4209_sas,0,-8.278133272
Kras_421_sas,Kras_421_sas,0,-4.078138794
Kras_4210_sas,Kras_4210_sas,1,0.699600476
Kras_4211_sas,Kras_4211_sas,1,-2.521034533
Kras_4212_sas,Kras_4212_sas,1,0.160914495
Kras_4213_sas,Kras_4213_sas,1,-1.613877091
Kras_4214_sas,Kras_4214_sas,1,2.494061384
Kras_4215_sas,Kras_4215_sas,1,1.282686989
Kras_4216_sas,Kras_4216_sas,1,1.026270179
Kras_4217_sas,Kras_4217_sas,1,-1.809315107
Kras_4218_sas,Kras_4218_sas,1,-1.879843644
Kras_4219_sas,Kras_4219_sas,1,0.835194733
Kras_422_sas,Kras_422_sas,0,-4.205918437
Kras_4220_sas,Kras_4220_sas,1,2.150271913
Kras_4221_sas,Kras_4221_sas,1,0.184975839
Kras_4222_sas,Kras_4222_sas,0,-3.064290934
Kras_4223_sas,Kras_4223_sas,1,-1.294918291
Kras_4224_sas,Kras_4224_sas,1,1.144935634
Kras_4225_sas,Kras_4225_sas,1,1.695063032
Kras_4226_sas,Kras_4226_sas,1,1.374922764
Kras_4227_sas,Kras_4227_sas,1,-0.387571468
Kras_4228_sas,Kras_4228_sas,1,-0.480805783
Kras_4229_sas,Kras_4229_sas,0,-8.488830024
Kras_423_sas,Kras_423_sas,1,-0.052894489
Kras_4230_sas,Kras_4230_sas,1,-1.741489234
Kras_4231_sas,Kras_4231_sas,0,-6.463753191
Kras_4232_sas,Kras_4232_sas,0,-9.100992541
Kras_4233_sas,Kras_4233_sas,1,2.062918988
Kras_4234_sas,Kras_4234_sas,1,2.49029471
Kras_4235_sas,Kras_4235_sas,0,-7.724712712
Kras_4236_sas,Kras_4236_sas,1,1.45662748
Kras_4237_sas,Kras_4237_sas,0,-3.227079821
Kras_4238_sas,Kras_4238_sas,1,2.277049666
Kras_4239_sas,Kras_4239_sas,1,3.380501324
Kras_424_sas,Kras_424_sas,0,-8.16565968
Kras_4240_sas,Kras_4240_sas,1,2.768614022
Kras_4241_sas,Kras_4241_sas,0,-6.829359574
Kras_4242_sas,Kras_4242_sas,0,-9.417036433
Kras_4243_sas,Kras_4243_sas,0,-3.499241192
Kras_4244_sas,Kras_4244_sas,1,-0.98617784
Kras_4245_sas,Kras_4245_sas,1,-2.887855793
Kras_4246_sas,Kras_4246_sas,1,-0.087134811
Kras_4247_sas,Kras_4247_sas,0,-7.381920281
Kras_4248_sas,Kras_4248_sas,0,-8.972813361
Kras_4249_sas,Kras_4249_sas,0,-4.700880335
Kras_425_sas,Kras_425_sas,0,-9.338061185
Kras_4250_sas,Kras_4250_sas,1,-0.704882492
Kras_4251_sas,Kras_4251_sas,1,0.114612177
Kras_4252_sas,Kras_4252_sas,1,1.435598689
Kras_4253_sas,Kras_4253_sas,0,-5.116272943
Kras_4254_sas,Kras_4254_sas,0,-8.755397534
Kras_4255_sas,Kras_4255_sas,0,-6.628693921
Kras_4256_sas,Kras_4256_sas,0,-4.396676031
Kras_4257_sas,Kras_4257_sas,1,-2.877147251
Kras_4258_sas,Kras_4258_sas,1,0.035449335
Kras_4259_sas,Kras_4259_sas,1,-0.601218847
Kras_426_sas,Kras_426_sas,0,-4.567245295
Kras_4260_sas,Kras_4260_sas,0,-5.432944181
Kras_4261_sas,Kras_4261_sas,0,-8.856692298
Kras_4262_sas,Kras_4262_sas,1,0.444062283
Kras_4263_sas,Kras_4263_sas,0,-5.4659498
Kras_4264_sas,Kras_4264_sas,0,-10.00879706
Kras_4265_sas,Kras_4265_sas,0,-8.01014275
Kras_4266_sas,Kras_4266_sas,1,-0.150964111
Kras_4267_sas,Kras_4267_sas,1,-2.720913084
Kras_4268_sas,Kras_4268_sas,1,2.233176029
Kras_4269_sas,Kras_4269_sas,1,-2.336129336
Kras_427_sas,Kras_427_sas,1,-1.748829174
Kras_4270_sas,Kras_4270_sas,0,-3.897046467
Kras_4271_sas,Kras_4271_sas,0,-5.696184725
Kras_4272_sas,Kras_4272_sas,0,-6.408614634
Kras_4273_sas,Kras_4273_sas,1,-1.53874216
Kras_4274_sas,Kras_4274_sas,1,0.53977309
Kras_4275_sas,Kras_4275_sas,1,0.664851204
Kras_4276_sas,Kras_4276_sas,1,-1.202494877
Kras_4277_sas,Kras_4277_sas,1,-0.364009549
Kras_4278_sas,Kras_4278_sas,1,2.07723484
Kras_4279_sas,Kras_4279_sas,1,1.844571912
Kras_428_sas,Kras_428_sas,1,-0.450095841
Kras_4280_sas,Kras_4280_sas,1,3.587931121
Kras_4281_sas,Kras_4281_sas,1,2.006111246
Kras_4282_sas,Kras_4282_sas,1,0.667298311
Kras_4283_sas,Kras_4283_sas,0,-8.85612243
Kras_4284_sas,Kras_4284_sas,0,-4.958318912
Kras_4285_sas,Kras_4285_sas,1,-0.131509202
Kras_4286_sas,Kras_4286_sas,1,-2.03159596
Kras_4287_sas,Kras_4287_sas,0,-3.622788119
Kras_4288_sas,Kras_4288_sas,0,-7.609891248
Kras_4289_sas,Kras_4289_sas,0,-3.556111183
Kras_429_sas,Kras_429_sas,1,0.356716071
Kras_4290_sas,Kras_4290_sas,0,-10.65701001
Kras_4291_sas,Kras_4291_sas,0,-6.840859861
Kras_4292_sas,Kras_4292_sas,0,-4.054537604
Kras_4293_sas,Kras_4293_sas,0,-3.617699758
Kras_4294_sas,Kras_4294_sas,0,-9.858839885
Kras_4295_sas,Kras_4295_sas,0,-5.361465623
Kras_4296_sas,Kras_4296_sas,0,-3.558183478
Kras_4297_sas,Kras_4297_sas,1,-0.37212318
Kras_4298_sas,Kras_4298_sas,0,-4.58782658
Kras_4299_sas,Kras_4299_sas,1,-1.838411495
Kras_43_sas,Kras_43_sas,0,-6.961152824
Kras_430_sas,Kras_430_sas,1,-0.552985197
Kras_4300_sas,Kras_4300_sas,1,1.793600067
Kras_4301_sas,Kras_4301_sas,1,0.038324342
Kras_4302_sas,Kras_4302_sas,1,-2.053828189
Kras_4303_sas,Kras_4303_sas,1,0.188662061
Kras_4304_sas,Kras_4304_sas,1,1.809645046
Kras_4305_sas,Kras_4305_sas,0,-3.891873246
Kras_4306_sas,Kras_4306_sas,0,-9.590509382
Kras_4307_sas,Kras_4307_sas,1,-0.374646106
Kras_4308_sas,Kras_4308_sas,0,-6.95345677
Kras_4309_sas,Kras_4309_sas,1,2.386368195
Kras_431_sas,Kras_431_sas,1,-1.040716202
Kras_4310_sas,Kras_4310_sas,1,1.188012344
Kras_4311_sas,Kras_4311_sas,1,0.417140728
Kras_4312_sas,Kras_4312_sas,1,0.881023776
Kras_4313_sas,Kras_4313_sas,1,0.099022572
Kras_4314_sas,Kras_4314_sas,0,-7.232027085
Kras_4315_sas,Kras_4315_sas,0,-7.945468068
Kras_4316_sas,Kras_4316_sas,1,-2.731196411
Kras_4317_sas,Kras_4317_sas,0,-9.732772139
Kras_4318_sas,Kras_4318_sas,0,-8.745235118
Kras_4319_sas,Kras_4319_sas,0,-4.319344471
Kras_432_sas,Kras_432_sas,1,-0.004725871
Kras_4320_sas,Kras_4320_sas,0,-4.619593976
Kras_4321_sas,Kras_4321_sas,1,-2.681372184
Kras_4322_sas,Kras_4322_sas,0,-7.510716708
Kras_4323_sas,Kras_4323_sas,0,-3.451925392
Kras_4324_sas,Kras_4324_sas,0,-4.569607854
Kras_4325_sas,Kras_4325_sas,0,-10.39923827
Kras_4326_sas,Kras_4326_sas,0,-4.427211588
Kras_4327_sas,Kras_4327_sas,0,-10.41633647
Kras_4328_sas,Kras_4328_sas,0,-6.835029885
Kras_433_sas,Kras_433_sas,1,-1.622848977
Kras_434_sas,Kras_434_sas,0,-7.532377593
Kras_435_sas,Kras_435_sas,1,-2.856831325
Kras_4351_sas,Kras_4351_sas,1,-1.918171828
Kras_4352_sas,Kras_4352_sas,1,0.623591458
Kras_4353_sas,Kras_4353_sas,1,-2.443692785
Kras_4354_sas,Kras_4354_sas,1,-1.818947316
Kras_4355_sas,Kras_4355_sas,0,-4.930080641
Kras_4356_sas,Kras_4356_sas,0,-4.589135855
Kras_4357_sas,Kras_4357_sas,1,1.206074104
Kras_4358_sas,Kras_4358_sas,0,-6.86047328
Kras_4359_sas,Kras_4359_sas,0,-4.199978244
Kras_436_sas,Kras_436_sas,1,0.371930564
Kras_4360_sas,Kras_4360_sas,0,-8.681108908
Kras_4361_sas,Kras_4361_sas,1,-1.428094417
Kras_4362_sas,Kras_4362_sas,0,-6.390685549
Kras_4363_sas,Kras_4363_sas,1,-0.31822114
Kras_4364_sas,Kras_4364_sas,1,-0.900997275
Kras_4365_sas,Kras_4365_sas,1,-1.110438094
Kras_4366_sas,Kras_4366_sas,1,-0.268236784
Kras_4367_sas,Kras_4367_sas,0,-5.24809109
Kras_4368_sas,Kras_4368_sas,1,1.834536662
Kras_4369_sas,Kras_4369_sas,0,-4.781121212
Kras_437_sas,Kras_437_sas,0,-6.603234493
Kras_4370_sas,Kras_4370_sas,1,2.579884429
Kras_4371_sas,Kras_4371_sas,1,-0.553321604
Kras_4372_sas,Kras_4372_sas,0,-6.185121024
Kras_4373_sas,Kras_4373_sas,1,1.239661279
Kras_4374_sas,Kras_4374_sas,1,0.211378075
Kras_4375_sas,Kras_4375_sas,1,-1.774695236
Kras_4376_sas,Kras_4376_sas,1,2.287103838
Kras_4377_sas,Kras_4377_sas,1,2.394357625
Kras_4378_sas,Kras_4378_sas,0,-3.110854566
Kras_4379_sas,Kras_4379_sas,1,-0.613926135
Kras_438_sas,Kras_438_sas,0,-4.614933693
Kras_4380_sas,Kras_4380_sas,1,-0.28438438
Kras_4381_sas,Kras_4381_sas,1,1.50042438
Kras_4382_sas,Kras_4382_sas,1,-0.241931581
Kras_4383_sas,Kras_4383_sas,1,-1.777588968
Kras_4384_sas,Kras_4384_sas,1,-0.921404142
Kras_4385_sas,Kras_4385_sas,1,-0.120653455
Kras_4386_sas,Kras_4386_sas,1,0.322592642
Kras_4387_sas,Kras_4387_sas,1,-0.363310328
Kras_4388_sas,Kras_4388_sas,0,-7.82122331
Kras_4389_sas,Kras_4389_sas,0,-5.702072417
Kras_439_sas,Kras_439_sas,0,-10.87426842
Kras_4390_sas,Kras_4390_sas,1,-2.926632665
Kras_4391_sas,Kras_4391_sas,1,0.69822699
Kras_4392_sas,Kras_4392_sas,1,-2.518634557
Kras_4393_sas,Kras_4393_sas,1,0.719174059
Kras_4394_sas,Kras_4394_sas,0,-3.525278425
Kras_4395_sas,Kras_4395_sas,0,-4.373588652
Kras_4396_sas,Kras_4396_sas,0,-4.349793456
Kras_4397_sas,Kras_4397_sas,1,-2.54945935
Kras_4398_sas,Kras_4398_sas,0,-5.697349459
Kras_4399_sas,Kras_4399_sas,1,-2.318408276
Kras_44_sas,Kras_44_sas,0,-5.565285281
Kras_440_sas,Kras_440_sas,1,3.064292541
Kras_4400_sas,Kras_4400_sas,0,-3.246188333
Kras_4401_sas,Kras_4401_sas,0,-7.985273913
Kras_4402_sas,Kras_4402_sas,1,-2.844303473
Kras_4403_sas,Kras_4403_sas,1,-2.378439744
Kras_4404_sas,Kras_4404_sas,0,-8.161645419
Kras_4405_sas,Kras_4405_sas,0,-6.637825412
Kras_4406_sas,Kras_4406_sas,0,-3.019664745
Kras_4407_sas,Kras_4407_sas,1,0.355010185
Kras_4408_sas,Kras_4408_sas,0,-3.066118475
Kras_4409_sas,Kras_4409_sas,0,-4.209298005
Kras_441_sas,Kras_441_sas,1,-0.280901148
Kras_4410_sas,Kras_4410_sas,0,-3.019664745
Kras_4411_sas,Kras_4411_sas,1,0.355010185
Kras_4412_sas,Kras_4412_sas,0,-3.066118475
Kras_4413_sas,Kras_4413_sas,0,-4.209298005
Kras_4414_sas,Kras_4414_sas,0,-3.019664745
Kras_4415_sas,Kras_4415_sas,1,-0.857053131
Kras_4416_sas,Kras_4416_sas,0,-10.82161367
Kras_4417_sas,Kras_4417_sas,0,-3.810494749
Kras_4418_sas,Kras_4418_sas,0,-5.710731884
Kras_4419_sas,Kras_4419_sas,0,-8.812433418
Kras_442_sas,Kras_442_sas,1,-0.431956644
Kras_4420_sas,Kras_4420_sas,0,-5.01351895
Kras_4421_sas,Kras_4421_sas,0,-8.524631806
Kras_4422_sas,Kras_4422_sas,0,-8.806499022
Kras_4423_sas,Kras_4423_sas,0,-6.335128952
Kras_4424_sas,Kras_4424_sas,0,-8.07853528
Kras_4425_sas,Kras_4425_sas,0,-9.931969104
Kras_4426_sas,Kras_4426_sas,0,-3.832024669
Kras_4427_sas,Kras_4427_sas,0,-6.215837976
Kras_4428_sas,Kras_4428_sas,0,-8.843339168
Kras_4429_sas,Kras_4429_sas,0,-10.04221736
Kras_443_sas,Kras_443_sas,0,-4.898288801
Kras_4430_sas,Kras_4430_sas,0,-9.992583258
Kras_4431_sas,Kras_4431_sas,0,-9.812993513
Kras_4432_sas,Kras_4432_sas,0,-6.876317319
Kras_4433_sas,Kras_4433_sas,0,-10.13341843
Kras_4434_sas,Kras_4434_sas,0,-5.537010983
Kras_4435_sas,Kras_4435_sas,1,-2.041834675
Kras_4436_sas,Kras_4436_sas,1,-1.910364709
Kras_4437_sas,Kras_4437_sas,0,-8.558095821
Kras_4438_sas,Kras_4438_sas,1,0.145754804
Kras_4439_sas,Kras_4439_sas,0,-6.335272234
Kras_444_sas,Kras_444_sas,0,-12.28073869
Kras_4440_sas,Kras_4440_sas,1,-0.90466281
Kras_4441_sas,Kras_4441_sas,0,-7.416190581
Kras_4442_sas,Kras_4442_sas,0,-10.05649842
Kras_4443_sas,Kras_4443_sas,1,-2.373602093
Kras_4444_sas,Kras_4444_sas,0,-6.780115232
Kras_4445_sas,Kras_4445_sas,0,-6.298183511
Kras_4446_sas,Kras_4446_sas,1,0.565973249
Kras_4447_sas,Kras_4447_sas,1,-0.452707894
Kras_4448_sas,Kras_4448_sas,0,-5.444271219
Kras_4449_sas,Kras_4449_sas,1,-1.427521578
Kras_445_sas,Kras_445_sas,0,-9.619193698
Kras_4450_sas,Kras_4450_sas,0,-3.802082776
Kras_4451_sas,Kras_4451_sas,0,-9.759860353
Kras_4452_sas,Kras_4452_sas,0,-3.273161435
Kras_4453_sas,Kras_4453_sas,0,-9.011698507
Kras_4454_sas,Kras_4454_sas,0,-9.50621952
Kras_4455_sas,Kras_4455_sas,1,-2.795483192
Kras_4456_sas,Kras_4456_sas,0,-9.973288249
Kras_4457_sas,Kras_4457_sas,0,-9.41435802
Kras_4458_sas,Kras_4458_sas,0,-7.108417128
Kras_4459_sas,Kras_4459_sas,0,-4.546818819
Kras_446_sas,Kras_446_sas,0,-4.40793997
Kras_4460_sas,Kras_4460_sas,0,-9.114824846
Kras_4461_sas,Kras_4461_sas,0,-7.891063995
Kras_4462_sas,Kras_4462_sas,0,-7.391063995
Kras_4463_sas,Kras_4463_sas,1,-2.698998045
Kras_4464_sas,Kras_4464_sas,0,-7.627735614
Kras_4465_sas,Kras_4465_sas,0,-7.711656457
Kras_4466_sas,Kras_4466_sas,0,-4.319104813
Kras_4467_sas,Kras_4467_sas,0,-8.516157415
Kras_4468_sas,Kras_4468_sas,0,-6.947280329
Kras_4469_sas,Kras_4469_sas,0,-7.696158711
Kras_447_sas,Kras_447_sas,0,-6.189658226
Kras_4470_sas,Kras_4470_sas,0,-8.702570732
Kras_4471_sas,Kras_4471_sas,0,-8.273356815
Kras_4472_sas,Kras_4472_sas,0,-7.909590589
Kras_4473_sas,Kras_4473_sas,0,-8.06421872
Kras_4474_sas,Kras_4474_sas,0,-8.745946116
Kras_4475_sas,Kras_4475_sas,0,-4.920742862
Kras_4476_sas,Kras_4476_sas,1,0.523012734
Kras_4477_sas,Kras_4477_sas,0,-8.205813419
Kras_4478_sas,Kras_4478_sas,0,-8.839341329
Kras_4479_sas,Kras_4479_sas,0,-5.058171981
Kras_448_sas,Kras_448_sas,0,-8.021097223
Kras_4480_sas,Kras_4480_sas,0,-7.248551679
Kras_4481_sas,Kras_4481_sas,0,-7.664477681
Kras_4482_sas,Kras_4482_sas,0,-8.488237312
Kras_4483_sas,Kras_4483_sas,0,-8.146556184
Kras_4484_sas,Kras_4484_sas,0,-9.01242915
Kras_4485_sas,Kras_4485_sas,1,-1.704061116
Kras_4486_sas,Kras_4486_sas,1,2.686931158
Kras_4487_sas,Kras_4487_sas,1,-0.565535076
Kras_4488_sas,Kras_4488_sas,0,-6.645942985
Kras_4489_sas,Kras_4489_sas,1,-0.974320447
Kras_449_sas,Kras_449_sas,0,-9.574815681
Kras_4490_sas,Kras_4490_sas,0,-4.810432726
Kras_4491_sas,Kras_4491_sas,1,1.89638621
Kras_4492_sas,Kras_4492_sas,1,-1.332618711
Kras_4493_sas,Kras_4493_sas,0,-9.034562277
Kras_4494_sas,Kras_4494_sas,0,-7.467143808
Kras_4495_sas,Kras_4495_sas,0,-8.827185155
Kras_4496_sas,Kras_4496_sas,0,-7.262358301
Kras_4497_sas,Kras_4497_sas,0,-7.648058143
Kras_4498_sas,Kras_4498_sas,0,-7.214742659
Kras_4499_sas,Kras_4499_sas,0,-10.07394156
Kras_45_sas,Kras_45_sas,0,-6.787533232
Kras_450_sas,Kras_450_sas,0,-6.68690857
Kras_4500_sas,Kras_4500_sas,0,-9.292745367
Kras_4501_sas,Kras_4501_sas,0,-6.331044273
Kras_4502_sas,Kras_4502_sas,0,-8.784343666
Kras_4503_sas,Kras_4503_sas,0,-7.029310802
Kras_4504_sas,Kras_4504_sas,0,-8.83138568
Kras_4505_sas,Kras_4505_sas,0,-11.75603264
Kras_4506_sas,Kras_4506_sas,0,-8.892981624
Kras_4507_sas,Kras_4507_sas,0,-10.04163058
Kras_4508_sas,Kras_4508_sas,0,-3.345811304
Kras_4509_sas,Kras_4509_sas,0,-7.678529936
Kras_451_sas,Kras_451_sas,0,-5.681930488
Kras_4510_sas,Kras_4510_sas,0,-8.820814219
Kras_4511_sas,Kras_4511_sas,0,-7.639478782
Kras_4512_sas,Kras_4512_sas,0,-8.118483575
Kras_4513_sas,Kras_4513_sas,0,-7.749829531
Kras_4514_sas,Kras_4514_sas,0,-5.095221009
Kras_4515_sas,Kras_4515_sas,0,-6.74986067
Kras_4516_sas,Kras_4516_sas,0,-3.259486782
Kras_4517_sas,Kras_4517_sas,0,-3.122203942
Kras_4518_sas,Kras_4518_sas,0,-8.044859715
Kras_4519_sas,Kras_4519_sas,1,-2.716479704
Kras_452_sas,Kras_452_sas,1,-0.611853556
Kras_4520_sas,Kras_4520_sas,0,-4.2743026
Kras_4521_sas,Kras_4521_sas,0,-5.315458567
Kras_4522_sas,Kras_4522_sas,0,-5.45132992
Kras_4523_sas,Kras_4523_sas,0,-8.268958018
Kras_4524_sas,Kras_4524_sas,1,-1.269987523
Kras_4525_sas,Kras_4525_sas,1,0.166402678
Kras_4526_sas,Kras_4526_sas,0,-4.035469515
Kras_4527_sas,Kras_4527_sas,1,0.327594206
Kras_4528_sas,Kras_4528_sas,1,-1.985723107
Kras_4529_sas,Kras_4529_sas,1,1.131651326
Kras_453_sas,Kras_453_sas,0,-5.789247321
Kras_4530_sas,Kras_4530_sas,1,-0.122265571
Kras_4531_sas,Kras_4531_sas,1,-0.287043013
Kras_4532_sas,Kras_4532_sas,0,-8.000230839
Kras_4533_sas,Kras_4533_sas,0,-3.117119465
Kras_4534_sas,Kras_4534_sas,0,-3.61633378
Kras_4535_sas,Kras_4535_sas,0,-3.293981026
Kras_4536_sas,Kras_4536_sas,0,-10.88467196
Kras_4537_sas,Kras_4537_sas,1,-0.660656452
Kras_4538_sas,Kras_4538_sas,0,-4.133695021
Kras_4539_sas,Kras_4539_sas,0,-6.168552348
Kras_454_sas,Kras_454_sas,1,-2.72360068
Kras_4540_sas,Kras_4540_sas,0,-6.527817412
Kras_4541_sas,Kras_4541_sas,0,-11.27085933
Kras_4542_sas,Kras_4542_sas,0,-10.77462301
Kras_4543_sas,Kras_4543_sas,0,-5.24440292
Kras_4544_sas,Kras_4544_sas,0,-8.859103265
Kras_4545_sas,Kras_4545_sas,0,-6.946472725
Kras_4546_sas,Kras_4546_sas,0,-7.918468189
Kras_4547_sas,Kras_4547_sas,0,-7.070960558
Kras_4548_sas,Kras_4548_sas,0,-6.777184165
Kras_4549_sas,Kras_4549_sas,0,-5.557639478
Kras_455_sas,Kras_455_sas,0,-6.847603534
Kras_4550_sas,Kras_4550_sas,0,-3.304889105
Kras_4551_sas,Kras_4551_sas,0,-7.7499189
Kras_4552_sas,Kras_4552_sas,0,-10.45458618
Kras_4553_sas,Kras_4553_sas,0,-9.545286247
Kras_4554_sas,Kras_4554_sas,1,-1.705721087
Kras_4555_sas,Kras_4555_sas,0,-6.038268859
Kras_4556_sas,Kras_4556_sas,0,-9.016999135
Kras_4557_sas,Kras_4557_sas,0,-5.953087398
Kras_4558_sas,Kras_4558_sas,1,-2.101375687
Kras_4559_sas,Kras_4559_sas,0,-8.391601445
Kras_456_sas,Kras_456_sas,0,-8.831501044
Kras_4560_sas,Kras_4560_sas,0,-8.722135398
Kras_4561_sas,Kras_4561_sas,1,0.325106877
Kras_4562_sas,Kras_4562_sas,1,1.651196286
Kras_4563_sas,Kras_4563_sas,1,-2.332118144
Kras_4564_sas,Kras_4564_sas,0,-4.591488349
Kras_4565_sas,Kras_4565_sas,0,-4.298715926
Kras_4566_sas,Kras_4566_sas,1,-0.407996122
Kras_4567_sas,Kras_4567_sas,1,0.802790312
Kras_4568_sas,Kras_4568_sas,1,0.779016461
Kras_4569_sas,Kras_4569_sas,0,-3.982400845
Kras_457_sas,Kras_457_sas,0,-5.210660436
Kras_4570_sas,Kras_4570_sas,0,-4.244088719
Kras_4571_sas,Kras_4571_sas,1,0.502176322
Kras_4572_sas,Kras_4572_sas,1,-0.554882326
Kras_4573_sas,Kras_4573_sas,1,-1.949312853
Kras_4574_sas,Kras_4574_sas,1,0.917131372
Kras_4575_sas,Kras_4575_sas,1,-1.65401953
Kras_4576_sas,Kras_4576_sas,1,0.416575444
Kras_4577_sas,Kras_4577_sas,1,0.109574267
Kras_4578_sas,Kras_4578_sas,1,0.731743026
Kras_4579_sas,Kras_4579_sas,1,1.36703379
Kras_458_sas,Kras_458_sas,1,-0.181741156
Kras_4580_sas,Kras_4580_sas,1,2.321353923
Kras_4581_sas,Kras_4581_sas,1,-1.131445837
Kras_4582_sas,Kras_4582_sas,1,-1.341599583
Kras_4583_sas,Kras_4583_sas,1,-0.388729184
Kras_4584_sas,Kras_4584_sas,1,4.010339942
Kras_4585_sas,Kras_4585_sas,1,-2.438734682
Kras_4586_sas,Kras_4586_sas,0,-9.12828347
Kras_4587_sas,Kras_4587_sas,0,-7.26845846
Kras_4588_sas,Kras_4588_sas,0,-10.68760458
Kras_4589_sas,Kras_4589_sas,0,-9.235257266
Kras_459_sas,Kras_459_sas,1,-1.618615316
Kras_4590_sas,Kras_4590_sas,0,-3.716682287
Kras_4591_sas,Kras_4591_sas,1,-2.340102348
Kras_4592_sas,Kras_4592_sas,0,-6.667202037
Kras_4593_sas,Kras_4593_sas,0,-11.19396816
Kras_4594_sas,Kras_4594_sas,0,-5.521056288
Kras_4595_sas,Kras_4595_sas,0,-5.031135989
Kras_4596_sas,Kras_4596_sas,0,-7.483807201
Kras_4597_sas,Kras_4597_sas,0,-9.050392757
Kras_4598_sas,Kras_4598_sas,0,-3.20680953
Kras_4599_sas,Kras_4599_sas,0,-8.85659927
Kras_46_sas,Kras_46_sas,0,-5.369890305
Kras_460_sas,Kras_460_sas,0,-3.31408779
Kras_4600_sas,Kras_4600_sas,0,-7.058759796
Kras_4601_sas,Kras_4601_sas,0,-8.75384313
Kras_4602_sas,Kras_4602_sas,0,-6.648505886
Kras_4603_sas,Kras_4603_sas,0,-9.14264692
Kras_4604_sas,Kras_4604_sas,0,-8.67804112
Kras_4605_sas,Kras_4605_sas,0,-8.261566551
Kras_4606_sas,Kras_4606_sas,0,-6.028445844
Kras_4607_sas,Kras_4607_sas,0,-8.355335964
Kras_4608_sas,Kras_4608_sas,0,-3.612097332
Kras_4609_sas,Kras_4609_sas,0,-5.717146564
Kras_461_sas,Kras_461_sas,0,-5.448344279
Kras_4610_sas,Kras_4610_sas,1,-0.223017367
Kras_4611_sas,Kras_4611_sas,1,-0.552010852
Kras_4612_sas,Kras_4612_sas,1,1.496282814
Kras_4613_sas,Kras_4613_sas,1,2.717174596
Kras_4614_sas,Kras_4614_sas,1,1.468953308
Kras_4615_sas,Kras_4615_sas,0,-8.194681228
Kras_4616_sas,Kras_4616_sas,1,1.467116537
Kras_4617_sas,Kras_4617_sas,1,0.480034071
Kras_4618_sas,Kras_4618_sas,1,2.718876013
Kras_4619_sas,Kras_4619_sas,1,0.4103057
Kras_462_sas,Kras_462_sas,1,2.931615993
Kras_4620_sas,Kras_4620_sas,1,-0.291850958
Kras_4621_sas,Kras_4621_sas,1,1.075300971
Kras_4622_sas,Kras_4622_sas,1,-1.06606295
Kras_4623_sas,Kras_4623_sas,1,3.706126279
Kras_4624_sas,Kras_4624_sas,1,2.673901498
Kras_4625_sas,Kras_4625_sas,1,0.993482582
Kras_4626_sas,Kras_4626_sas,1,3.99252017
Kras_4627_sas,Kras_4627_sas,1,-0.181520503
Kras_463_sas,Kras_463_sas,1,0.337642451
Kras_464_sas,Kras_464_sas,1,0.441877005
Kras_465_sas,Kras_465_sas,1,-1.59601447
Kras_466_sas,Kras_466_sas,1,-2.989627165
Kras_467_sas,Kras_467_sas,1,0.561783477
Kras_468_sas,Kras_468_sas,0,-6.75397899
Kras_469_sas,Kras_469_sas,0,-3.864001865
Kras_47_sas,Kras_47_sas,0,-5.481086516
