"shRNAname","x"
"Myc_2040_sas",0
"Myc_2041_sas",0
"Myc_2042_sas",1
"Myc_2043_sas",0
"Myc_2044_sas",0
"Myc_2045_sas",0
"Myc_2046_sas",0
"Myc_2047_sas",1
"Myc_2048_sas",0
"Myc_2049_sas",0
"Myc_205_sas",0
"Myc_2050_sas",0
"Myc_2051_sas",0
"Myc_2052_sas",0
"Myc_2053_sas",0
"Myc_2054_sas",0
"Myc_2055_sas",0
"Myc_2056_sas",0
"Myc_2057_sas",0
"Myc_2058_sas",0
"Myc_2059_sas",0
"Myc_206_sas",1
"Myc_2060_sas",0
"Myc_2061_sas",0
"Myc_2062_sas",0
"Myc_2063_sas",0
"Myc_2064_sas",0
"Myc_2065_sas",0
"Myc_2066_sas",0
"Myc_2067_sas",0
"Myc_2068_sas",0
"Myc_2069_sas",0
"Myc_207_sas",0
"Myc_2070_sas",0
"Myc_2071_sas",0
"Myc_2072_sas",0
"Myc_2073_sas",0
"Myc_2074_sas",0
"Myc_2075_sas",1
"Myc_2076_sas",0
"Myc_2077_sas",0
"Myc_2078_sas",0
"Myc_2079_sas",0
"Myc_208_sas",1
"Myc_2080_sas",0
"Myc_2081_sas",1
"Myc_2082_sas",0
"Myc_2083_sas",0
"Myc_2084_sas",1
"Myc_2085_sas",1
"Myc_2086_sas",0
"Myc_2087_sas",0
"Myc_2088_sas",0
"Myc_2089_sas",0
"Myc_209_sas",0
"Myc_2090_sas",0
"Myc_2091_sas",0
"Myc_2092_sas",1
"Myc_2093_sas",1
"Myc_2094_sas",1
"Myc_2095_sas",0
"Myc_2096_sas",0
"Myc_2097_sas",0
"Myc_2098_sas",0
"Myc_2099_sas",0
"Myc_21_sas",1
"Myc_210_sas",0
"Myc_2100_sas",0
"Myc_2101_sas",0
"Myc_2102_sas",0
"Myc_2103_sas",1
"Myc_2104_sas",1
"Myc_2105_sas",1
"Myc_2106_sas",1
"Myc_2107_sas",1
"Myc_2108_sas",1
"Myc_2109_sas",1
"Myc_211_sas",0
"Myc_2110_sas",1
"Myc_2111_sas",1
"Myc_2112_sas",1
"Myc_2113_sas",1
"Myc_2114_sas",0
"Myc_2115_sas",0
"Myc_2116_sas",0
"Myc_2117_sas",1
"Myc_2118_sas",1
"Myc_2119_sas",1
"Myc_212_sas",0
"Myc_2120_sas",0
"Myc_2121_sas",1
"Myc_2122_sas",0
"Myc_2123_sas",1
"Myc_2124_sas",1
"Myc_2125_sas",1
"Myc_2126_sas",1
"Myc_2127_sas",1
"Myc_2128_sas",1
"Myc_2129_sas",1
"Myc_213_sas",0
"Myc_2130_sas",1
"Myc_2131_sas",0
"Myc_2132_sas",0
"Myc_2133_sas",1
"Myc_2134_sas",0
"Myc_2135_sas",0
"Myc_2136_sas",1
"Myc_2137_sas",1
"Myc_2138_sas",1
"Myc_2139_sas",1
"Myc_214_sas",1
"Myc_2140_sas",1
"Myc_2141_sas",0
"Myc_2142_sas",0
"Myc_2143_sas",0
"Myc_2144_sas",1
"Myc_2145_sas",1
"Myc_2146_sas",0
"Myc_2147_sas",1
"Myc_2148_sas",1
"Myc_2149_sas",0
"Myc_215_sas",1
"Myc_2150_sas",1
"Myc_2151_sas",1
"Myc_2152_sas",0
"Myc_2153_sas",1
"Myc_2154_sas",1
"Myc_2155_sas",1
"Myc_2156_sas",1
"Myc_2157_sas",1
"Myc_2158_sas",0
"Myc_2159_sas",1
"Myc_216_sas",0
"Myc_2160_sas",1
"Myc_2161_sas",1
"Myc_2162_sas",1
"Myc_2163_sas",1
"Myc_2164_sas",1
"Myc_2165_sas",1
"Myc_2166_sas",1
"Myc_2167_sas",1
"Myc_2168_sas",1
"Myc_2169_sas",1
"Myc_217_sas",0
"Myc_2170_sas",0
"Myc_2171_sas",1
"Myc_2172_sas",1
"Myc_2173_sas",1
"Myc_2174_sas",1
"Myc_2175_sas",1
"Myc_2176_sas",1
"Myc_2177_sas",0
"Myc_2178_sas",0
"Myc_2179_sas",0
"Myc_218_sas",0
"Myc_2180_sas",0
"Myc_2181_sas",0
"Myc_2182_sas",0
"Myc_2183_sas",0
"Myc_2184_sas",0
"Myc_2185_sas",0
"Myc_2186_sas",0
"Myc_2187_sas",1
"Myc_2188_sas",0
"Myc_2189_sas",0
"Myc_219_sas",0
"Myc_2190_sas",1
"Myc_2191_sas",0
"Myc_2192_sas",1
"Myc_2193_sas",1
"Myc_2194_sas",0
"Myc_2195_sas",1
"Myc_2196_sas",1
"Myc_2197_sas",1
"Myc_2198_sas",1
"Myc_2199_sas",1
"Myc_22_sas",0
"Myc_220_sas",0
"Myc_2200_sas",1
"Myc_2201_sas",0
"Myc_2202_sas",0
"Myc_2203_sas",1
"Myc_2204_sas",0
"Myc_2205_sas",1
"Myc_2206_sas",0
"Myc_2207_sas",1
"Myc_2208_sas",0
"Myc_2209_sas",0
"Myc_221_sas",0
"Myc_2210_sas",0
"Myc_2211_sas",1
"Myc_2212_sas",1
"Myc_2213_sas",0
"Myc_2214_sas",0
"Myc_2215_sas",1
"Myc_2216_sas",1
"Myc_2217_sas",1
"Myc_2218_sas",0
"Myc_2219_sas",1
"Myc_222_sas",0
"Myc_2220_sas",1
"Myc_2221_sas",0
"Myc_2222_sas",0
"Myc_2223_sas",0
"Myc_2224_sas",0
"Myc_2225_sas",0
"Myc_2226_sas",0
"Myc_2227_sas",0
"Myc_2228_sas",1
"Myc_2229_sas",1
"Myc_223_sas",0
"Myc_2230_sas",1
"Myc_2231_sas",0
"Myc_2232_sas",0
"Myc_2233_sas",0
"Myc_2234_sas",1
"Myc_2235_sas",1
"Myc_2236_sas",0
"Myc_2237_sas",0
"Myc_2238_sas",1
"Myc_2239_sas",0
"Myc_224_sas",0
"Myc_2240_sas",1
"Myc_2241_sas",1
"Myc_2242_sas",0
"Myc_2243_sas",1
"Myc_2244_sas",0
"Myc_2245_sas",1
"Myc_2246_sas",0
"Myc_2247_sas",0
"Myc_2248_sas",1
"Myc_2249_sas",0
"Myc_225_sas",0
"Myc_2250_sas",0
"Myc_2251_sas",1
"Myc_2252_sas",1
"Myc_2253_sas",0
"Myc_2254_sas",1
"Myc_2255_sas",0
"Myc_2256_sas",0
"Myc_2257_sas",0
"Myc_2258_sas",0
"Myc_2259_sas",0
"Myc_226_sas",0
"Myc_2260_sas",0
"Myc_2261_sas",0
"Myc_2262_sas",0
"Myc_2263_sas",0
"Myc_2264_sas",0
"Myc_2265_sas",0
"Myc_2266_sas",0
"Myc_2267_sas",1
"Myc_2268_sas",1
"Myc_2269_sas",0
"Myc_227_sas",0
"Myc_2270_sas",1
"Myc_2271_sas",0
"Myc_2272_sas",1
"Myc_2273_sas",0
"Myc_2274_sas",0
"Myc_2275_sas",0
"Myc_2276_sas",0
"Myc_2277_sas",1
"Myc_2278_sas",1
"Myc_2279_sas",0
"Myc_228_sas",1
"Myc_2280_sas",0
"Myc_2281_sas",1
"Myc_2282_sas",0
"Myc_2283_sas",0
"Myc_2284_sas",0
"Myc_2285_sas",1
"Myc_2286_sas",1
"Myc_2287_sas",1
"Myc_2288_sas",1
"Myc_2289_sas",1
"Myc_229_sas",0
"Myc_2290_sas",1
"Myc_2291_sas",1
"Myc_2292_sas",1
"Myc_2293_sas",1
"Myc_2294_sas",0
"Myc_2295_sas",0
"Myc_2296_sas",0
"Myc_2297_sas",1
"Myc_2298_sas",1
"Myc_2299_sas",0
"Myc_23_sas",0
"Myc_230_sas",0
"Myc_2300_sas",0
"Myc_2301_sas",0
"Myc_2302_sas",1
"Myc_2303_sas",0
"Myc_2304_sas",0
"Myc_2305_sas",1
"Myc_2306_sas",1
"Myc_2307_sas",1
"Myc_2308_sas",1
"Myc_2309_sas",1
"Myc_231_sas",0
"Myc_2310_sas",1
"Myc_2311_sas",1
"Myc_2312_sas",0
"Myc_2313_sas",0
"Myc_2314_sas",0
"Myc_2315_sas",0
"Myc_2316_sas",0
"Myc_2317_sas",0
"Myc_2318_sas",0
"Myc_2319_sas",0
"Myc_232_sas",0
"Myc_2320_sas",0
"Myc_2321_sas",1
"Myc_2322_sas",0
"Myc_2323_sas",1
"Myc_2324_sas",1
"Myc_2325_sas",1
"Myc_2326_sas",1
"Myc_2327_sas",1
"Myc_2328_sas",1
"Myc_2329_sas",1
"Myc_233_sas",1
"Myc_2330_sas",1
"Myc_2331_sas",1
"Myc_2332_sas",1
"Myc_2333_sas",1
"Myc_2334_sas",1
"Myc_2335_sas",1
"Myc_2336_sas",0
"Myc_2337_sas",0
"Myc_2338_sas",0
"Myc_2339_sas",0
"Myc_234_sas",0
"Myc_2340_sas",0
"Myc_2341_sas",0
"Myc_2342_sas",0
"Myc_2343_sas",0
"Myc_2344_sas",0
"Myc_2345_sas",1
"Myc_2346_sas",0
"Myc_2347_sas",1
"Myc_2348_sas",0
"Myc_2349_sas",0
"Myc_235_sas",0
"Myc_2350_sas",0
"Myc_2351_sas",0
"Myc_2352_sas",0
"Myc_2353_sas",0
"Myc_2354_sas",0
"Myc_2355_sas",0
"Myc_2356_sas",0
"Myc_2357_sas",0
"Myc_2358_sas",0
"Myc_2359_sas",0
"Myc_236_sas",0
"Myc_2360_sas",0
"Myc_2361_sas",1
"Myc_2362_sas",0
"Myc_2363_sas",0
"Myc_2364_sas",0
"Myc_237_sas",0
"Myc_238_sas",1
"Myc_239_sas",0
"Myc_24_sas",1
"Myc_240_sas",1
"Myc_241_sas",0
"Myc_242_sas",0
"Myc_243_sas",0
"Myc_244_sas",0
"Myc_245_sas",0
"Myc_246_sas",0
"Myc_247_sas",0
"Myc_248_sas",0
"Myc_249_sas",0
"Myc_25_sas",0
"Myc_250_sas",0
"Myc_251_sas",0
"Myc_252_sas",0
"Myc_253_sas",0
"Myc_254_sas",0
"Myc_255_sas",0
"Myc_256_sas",0
"Myc_257_sas",0
"Myc_258_sas",0
"Myc_259_sas",0
"Myc_26_sas",0
"Myc_260_sas",0
"Myc_261_sas",0
"Myc_262_sas",0
"Myc_263_sas",0
"Myc_264_sas",0
"Myc_265_sas",1
"Myc_266_sas",0
"Myc_267_sas",0
"Myc_268_sas",0
"Myc_269_sas",0
"Myc_27_sas",0
"Myc_270_sas",0
"Myc_271_sas",0
"Myc_272_sas",0
"Myc_273_sas",0
"Myc_274_sas",0
"Myc_275_sas",0
"Myc_276_sas",0
"Myc_277_sas",0
"Myc_278_sas",1
"Myc_28_sas",0
"Myc_280_sas",0
"Myc_281_sas",0
"Myc_282_sas",0
"Myc_283_sas",0
"Myc_284_sas",0
"Myc_285_sas",0
"Myc_286_sas",0
"Myc_287_sas",0
"Myc_288_sas",0
"Myc_289_sas",0
"Myc_29_sas",0
"Myc_290_sas",0
"Myc_291_sas",0
"Myc_292_sas",0
"Myc_293_sas",0
"Myc_294_sas",0
"Myc_295_sas",1
"Myc_296_sas",0
"Myc_297_sas",0
"Myc_298_sas",0
"Myc_299_sas",0
"Myc_30_sas",0
"Myc_300_sas",0
"Myc_301_sas",0
"Myc_302_sas",0
"Myc_303_sas",0
"Myc_304_sas",0
"Myc_305_sas",0
"Myc_306_sas",0
"Myc_307_sas",0
"Myc_308_sas",0
"Myc_309_sas",0
"Myc_31_sas",0
"Myc_310_sas",0
"Myc_311_sas",0
"Myc_312_sas",0
"Myc_313_sas",0
"Myc_314_sas",0
"Myc_315_sas",0
"Myc_316_sas",0
"Myc_317_sas",0
"Myc_318_sas",0
"Myc_319_sas",0
"Myc_32_sas",0
"Myc_320_sas",0
"Myc_321_sas",0
"Myc_322_sas",0
"Myc_323_sas",0
"Myc_324_sas",0
"Myc_325_sas",0
"Myc_326_sas",0
"Myc_327_sas",0
"Myc_328_sas",0
"Myc_329_sas",0
"Myc_33_sas",0
"Myc_330_sas",0
"Myc_331_sas",0
"Myc_332_sas",0
"Myc_333_sas",0
"Myc_334_sas",0
"Myc_335_sas",0
"Myc_336_sas",0
"Myc_337_sas",0
"Myc_338_sas",0
"Myc_339_sas",0
"Myc_34_sas",0
"Myc_340_sas",0
"Myc_341_sas",0
"Myc_342_sas",0
"Myc_343_sas",0
"Myc_344_sas",0
"Myc_345_sas",0
"Myc_346_sas",0
"Myc_347_sas",0
"Myc_348_sas",0
"Myc_349_sas",0
"Myc_35_sas",0
"Myc_350_sas",0
"Myc_351_sas",1
"Myc_352_sas",0
"Myc_353_sas",0
"Myc_354_sas",0
"Myc_355_sas",0
"Myc_356_sas",0
"Myc_357_sas",0
"Myc_358_sas",0
"Myc_359_sas",0
"Myc_36_sas",0
"Myc_360_sas",1
"Myc_361_sas",0
"Myc_362_sas",0
"Myc_363_sas",0
"Myc_364_sas",0
"Myc_365_sas",0
"Myc_366_sas",0
"Myc_367_sas",0
"Myc_368_sas",0
"Myc_369_sas",0
"Myc_37_sas",0
"Myc_370_sas",0
"Myc_371_sas",0
"Myc_372_sas",0
"Myc_373_sas",0
"Myc_374_sas",0
"Myc_375_sas",0
"Myc_376_sas",0
"Myc_377_sas",0
"Myc_378_sas",0
"Myc_379_sas",0
"Myc_38_sas",0
"Myc_380_sas",0
"Myc_381_sas",1
"Myc_382_sas",1
"Myc_383_sas",0
"Myc_384_sas",0
"Myc_385_sas",0
"Myc_386_sas",1
"Myc_387_sas",0
"Myc_388_sas",0
"Myc_389_sas",0
"Myc_39_sas",0
"Myc_390_sas",0
"Myc_391_sas",0
"Myc_392_sas",1
"Myc_393_sas",0
"Myc_394_sas",0
"Myc_395_sas",0
"Myc_396_sas",0
"Myc_397_sas",0
"Myc_398_sas",0
"Myc_399_sas",0
"Myc_40_sas",0
"Myc_400_sas",0
"Myc_401_sas",0
"Myc_402_sas",0
"Myc_403_sas",0
"Myc_404_sas",0
"Myc_405_sas",0
"Myc_406_sas",0
"Myc_407_sas",0
"Myc_408_sas",0
"Myc_409_sas",0
"Myc_41_sas",0
"Myc_410_sas",0
"Myc_411_sas",0
"Myc_412_sas",0
"Myc_413_sas",0
"Myc_414_sas",0
"Myc_415_sas",0
"Myc_416_sas",0
"Myc_417_sas",0
"Myc_418_sas",0
"Myc_419_sas",0
"Myc_42_sas",0
"Myc_420_sas",0
"Myc_421_sas",1
"Myc_422_sas",0
"Myc_423_sas",1
"Myc_424_sas",0
"Myc_425_sas",1
"Myc_426_sas",1
"Myc_427_sas",1
"Myc_428_sas",1
"Myc_429_sas",1
"Myc_43_sas",0
"Myc_430_sas",1
"Myc_431_sas",1
"Myc_432_sas",0
"Myc_433_sas",1
"Myc_434_sas",1
"Myc_435_sas",1
"Myc_436_sas",1
"Myc_437_sas",1
"Myc_438_sas",0
"Myc_439_sas",0
"Myc_44_sas",0
"Myc_440_sas",1
"Myc_441_sas",1
"Myc_442_sas",0
"Myc_443_sas",0
"Myc_444_sas",0
"Myc_445_sas",0
"Myc_446_sas",0
"Myc_447_sas",0
"Myc_448_sas",0
"Myc_449_sas",0
"Myc_45_sas",0
"Myc_450_sas",0
"Myc_451_sas",0
"Myc_452_sas",0
"Myc_453_sas",0
"Myc_454_sas",0
"Myc_455_sas",0
"Myc_456_sas",0
"Myc_457_sas",0
"Myc_458_sas",0
"Myc_459_sas",0
"Myc_46_sas",0
"Myc_460_sas",0
"Myc_461_sas",0
"Myc_462_sas",0
"Myc_463_sas",0
"Myc_464_sas",0
"Myc_465_sas",0
"Myc_466_sas",1
"Myc_467_sas",0
"Myc_468_sas",0
"Myc_469_sas",0
"Myc_47_sas",0
"Myc_470_sas",0
"Myc_471_sas",0
"Myc_472_sas",0
"Myc_473_sas",0
"Myc_474_sas",0
"Myc_475_sas",0
"Myc_476_sas",0
"Myc_477_sas",0
"Myc_478_sas",0
"Myc_479_sas",0
"Myc_48_sas",0
"Myc_480_sas",0
"Myc_481_sas",0
"Myc_482_sas",0
"Myc_483_sas",0
"Myc_484_sas",0
"Myc_485_sas",0
"Myc_486_sas",0
"Myc_487_sas",0
"Myc_488_sas",1
"Myc_489_sas",1
"Myc_49_sas",0
"Myc_490_sas",1
"Myc_491_sas",1
"Myc_492_sas",0
"Myc_493_sas",0
"Myc_494_sas",0
"Myc_495_sas",0
"Myc_496_sas",0
"Myc_497_sas",0
"Myc_498_sas",0
"Myc_499_sas",0
"Myc_50_sas",0
"Myc_500_sas",0
"Myc_501_sas",0
"Myc_502_sas",0
"Myc_503_sas",0
"Myc_504_sas",0
"Myc_505_sas",0
"Myc_506_sas",1
"Myc_507_sas",0
"Myc_508_sas",0
"Myc_509_sas",0
"Myc_51_sas",0
"Myc_510_sas",0
"Myc_511_sas",1
"Myc_512_sas",1
"Myc_513_sas",1
"Myc_514_sas",0
"Myc_515_sas",0
"Myc_516_sas",0
"Myc_517_sas",0
"Myc_518_sas",0
"Myc_519_sas",0
"Myc_52_sas",0
"Myc_520_sas",0
"Myc_521_sas",0
"Myc_522_sas",0
"Myc_523_sas",0
"Myc_524_sas",0
"Myc_525_sas",0
"Myc_526_sas",0
"Myc_527_sas",0
"Myc_528_sas",0
"Myc_529_sas",0
"Myc_53_sas",0
"Myc_530_sas",0
"Myc_531_sas",0
"Myc_532_sas",0
"Myc_533_sas",0
"Myc_534_sas",1
"Myc_535_sas",0
"Myc_536_sas",0
"Myc_537_sas",0
"Myc_538_sas",1
"Myc_539_sas",0
"Myc_54_sas",0
"Myc_540_sas",0
"Myc_541_sas",0
"Myc_542_sas",1
"Myc_543_sas",0
"Myc_544_sas",0
"Myc_545_sas",1
"Myc_546_sas",0
"Myc_547_sas",0
"Myc_548_sas",0
"Myc_55_sas",0
"Myc_550_sas",1
"Myc_552_sas",1
"Myc_554_sas",1
"Myc_56_sas",0
"Myc_561_sas",1
"Myc_562_sas",1
"Myc_566_sas",1
"Myc_567_sas",0
"Myc_568_sas",1
"Myc_569_sas",1
"Myc_57_sas",0
"Myc_570_sas",0
"Myc_572_sas",1
"Myc_573_sas",0
"Myc_574_sas",1
"Myc_575_sas",0
"Myc_577_sas",0
"Myc_578_sas",1
"Myc_579_sas",0
"Myc_58_sas",0
"Myc_580_sas",1
"Myc_581_sas",0
"Myc_582_sas",0
"Myc_583_sas",0
"Myc_584_sas",0
"Myc_585_sas",0
"Myc_586_sas",0
"Myc_587_sas",0
"Myc_588_sas",0
"Myc_589_sas",0
"Myc_59_sas",0
"Myc_590_sas",0
"Myc_591_sas",0
"Myc_592_sas",0
"Myc_593_sas",0
"Myc_594_sas",0
"Myc_595_sas",0
"Myc_596_sas",0
"Myc_597_sas",0
"Myc_598_sas",0
"Myc_599_sas",0
"Myc_60_sas",0
"Myc_600_sas",0
"Myc_601_sas",0
"Myc_602_sas",0
"Myc_603_sas",0
"Myc_604_sas",0
"Myc_605_sas",0
"Myc_606_sas",0
"Myc_607_sas",0
"Myc_608_sas",1
"Myc_609_sas",0
"Myc_61_sas",0
"Myc_610_sas",0
"Myc_611_sas",0
"Myc_612_sas",0
"Myc_613_sas",0
"Myc_614_sas",0
"Myc_615_sas",0
"Myc_616_sas",0
"Myc_617_sas",0
"Myc_618_sas",0
"Myc_619_sas",0
"Myc_62_sas",0
"Myc_620_sas",0
"Myc_621_sas",1
"Myc_622_sas",1
"Myc_623_sas",0
"Myc_624_sas",0
"Myc_625_sas",0
"Myc_626_sas",0
"Myc_627_sas",1
"Myc_628_sas",0
"Myc_629_sas",0
"Myc_63_sas",0
"Myc_630_sas",0
"Myc_631_sas",1
"Myc_632_sas",0
"Myc_633_sas",1
"Myc_634_sas",0
"Myc_635_sas",0
"Myc_636_sas",1
"Myc_637_sas",1
"Myc_638_sas",0
"Myc_639_sas",0
"Myc_64_sas",0
"Myc_640_sas",1
"Myc_641_sas",0
"Myc_642_sas",0
"Myc_643_sas",0
"Myc_644_sas",1
"Myc_645_sas",0
"Myc_646_sas",1
"Myc_647_sas",0
"Myc_648_sas",1
"Myc_649_sas",1
"Myc_65_sas",0
"Myc_650_sas",0
"Myc_651_sas",0
"Myc_652_sas",1
"Myc_653_sas",1
"Myc_654_sas",1
"Myc_655_sas",1
"Myc_656_sas",0
"Myc_657_sas",1
"Myc_658_sas",0
"Myc_659_sas",0
"Myc_66_sas",0
"Myc_660_sas",0
"Myc_661_sas",1
"Myc_662_sas",1
"Myc_663_sas",0
"Myc_664_sas",1
"Myc_665_sas",0
"Myc_666_sas",0
"Myc_667_sas",0
"Myc_668_sas",0
"Myc_669_sas",1
"Myc_67_sas",0
"Myc_670_sas",1
"Myc_671_sas",1
"Myc_672_sas",0
"Myc_673_sas",1
"Myc_674_sas",0
"Myc_675_sas",1
"Myc_676_sas",0
"Myc_677_sas",0
"Myc_678_sas",0
"Myc_679_sas",0
"Myc_68_sas",0
"Myc_680_sas",0
"Myc_681_sas",0
"Myc_682_sas",0
"Myc_683_sas",0
"Myc_684_sas",0
"Myc_685_sas",0
"Myc_686_sas",1
"Myc_687_sas",0
"Myc_688_sas",1
"Myc_689_sas",0
"Myc_69_sas",0
"Myc_690_sas",0
"Myc_691_sas",0
"Myc_692_sas",0
"Myc_693_sas",0
"Myc_694_sas",1
"Myc_695_sas",0
"Myc_696_sas",0
"Myc_697_sas",0
"Myc_698_sas",1
"Myc_699_sas",1
"Myc_70_sas",0
"Myc_700_sas",1
"Myc_701_sas",1
"Myc_702_sas",1
"Myc_703_sas",0
"Myc_704_sas",1
"Myc_705_sas",1
"Myc_706_sas",0
"Myc_707_sas",1
"Myc_708_sas",0
"Myc_709_sas",0
"Myc_71_sas",1
"Myc_710_sas",0
"Myc_711_sas",0
"Myc_712_sas",0
"Myc_713_sas",0
"Myc_714_sas",0
"Myc_715_sas",0
"Myc_716_sas",0
"Myc_717_sas",0
"Myc_718_sas",0
"Myc_719_sas",0
"Myc_72_sas",1
"Myc_720_sas",0
"Myc_721_sas",1
"Myc_722_sas",0
"Myc_723_sas",0
"Myc_724_sas",0
"Myc_725_sas",0
"Myc_726_sas",1
"Myc_727_sas",0
"Myc_728_sas",0
"Myc_729_sas",0
"Myc_73_sas",1
"Myc_730_sas",0
"Myc_731_sas",0
"Myc_732_sas",0
"Myc_733_sas",0
"Myc_734_sas",0
"Myc_735_sas",0
"Myc_736_sas",0
"Myc_737_sas",0
"Myc_74_sas",1
"Myc_740_sas",1
"Myc_741_sas",0
"Myc_742_sas",0
"Myc_743_sas",0
"Myc_744_sas",0
"Myc_745_sas",0
"Myc_746_sas",0
"Myc_747_sas",0
"Myc_748_sas",1
"Myc_749_sas",0
"Myc_75_sas",0
"Myc_750_sas",0
"Myc_751_sas",1
"Myc_752_sas",0
"Myc_753_sas",0
"Myc_754_sas",1
"Myc_755_sas",1
"Myc_756_sas",0
"Myc_757_sas",1
"Myc_758_sas",1
"Myc_759_sas",0
"Myc_76_sas",0
"Myc_760_sas",0
"Myc_761_sas",1
"Myc_762_sas",0
"Myc_763_sas",1
"Myc_764_sas",0
"Myc_765_sas",0
"Myc_766_sas",0
"Myc_767_sas",0
"Myc_768_sas",0
"Myc_769_sas",0
"Myc_77_sas",1
"Myc_770_sas",1
"Myc_771_sas",0
"Myc_772_sas",0
"Myc_773_sas",0
"Myc_774_sas",0
"Myc_775_sas",0
"Myc_776_sas",0
"Myc_777_sas",0
"Myc_778_sas",0
"Myc_779_sas",0
"Myc_78_sas",1
"Myc_780_sas",0
"Myc_781_sas",0
"Myc_782_sas",0
"Myc_783_sas",0
"Myc_784_sas",0
"Myc_785_sas",0
"Myc_786_sas",0
"Myc_787_sas",0
"Myc_788_sas",0
"Myc_789_sas",0
"Myc_79_sas",0
"Myc_790_sas",0
"Myc_791_sas",0
"Myc_792_sas",0
"Myc_793_sas",0
"Myc_794_sas",0
"Myc_795_sas",0
"Myc_796_sas",0
"Myc_797_sas",0
"Myc_798_sas",0
"Myc_799_sas",0
"Myc_80_sas",0
"Myc_800_sas",0
"Myc_801_sas",0
"Myc_802_sas",0
"Myc_803_sas",0
"Myc_804_sas",0
"Myc_805_sas",0
"Myc_806_sas",0
"Myc_807_sas",0
"Myc_808_sas",0
"Myc_809_sas",0
"Myc_81_sas",0
"Myc_810_sas",1
"Myc_811_sas",0
"Myc_812_sas",0
"Myc_813_sas",0
"Myc_814_sas",0
"Myc_815_sas",0
"Myc_816_sas",0
"Myc_817_sas",0
"Myc_818_sas",0
"Myc_819_sas",0
"Myc_82_sas",0
"Myc_820_sas",0
"Myc_821_sas",0
"Myc_822_sas",0
"Myc_823_sas",0
"Myc_824_sas",0
"Myc_825_sas",1
"Myc_826_sas",1
"Myc_827_sas",0
"Myc_828_sas",0
"Myc_829_sas",0
"Myc_83_sas",1
"Myc_830_sas",0
"Myc_831_sas",0
"Myc_832_sas",0
"Myc_833_sas",0
"Myc_834_sas",0
"Myc_835_sas",0
"Myc_836_sas",0
"Myc_837_sas",0
"Myc_838_sas",1
"Myc_839_sas",1
"Myc_84_sas",0
"Myc_840_sas",1
"Myc_841_sas",0
"Myc_842_sas",1
"Myc_843_sas",0
"Myc_844_sas",0
"Myc_845_sas",0
"Myc_846_sas",0
"Myc_847_sas",1
"Myc_848_sas",0
"Myc_849_sas",0
"Myc_85_sas",0
"Myc_850_sas",0
"Myc_851_sas",0
"Myc_852_sas",0
"Myc_853_sas",0
"Myc_854_sas",0
"Myc_855_sas",0
"Myc_856_sas",0
"Myc_857_sas",0
"Myc_858_sas",0
"Myc_859_sas",0
"Myc_86_sas",0
"Myc_860_sas",0
"Myc_861_sas",0
"Myc_862_sas",0
"Myc_863_sas",0
"Myc_864_sas",0
"Myc_865_sas",0
"Myc_866_sas",0
"Myc_867_sas",0
"Myc_868_sas",1
"Myc_869_sas",0
"Myc_87_sas",0
"Myc_870_sas",0
"Myc_871_sas",1
"Myc_872_sas",0
"Myc_873_sas",0
"Myc_874_sas",0
"Myc_875_sas",0
"Myc_876_sas",0
"Myc_877_sas",0
"Myc_879_sas",0
"Myc_88_sas",0
"Myc_882_sas",1
"Myc_883_sas",0
"Myc_884_sas",1
"Myc_885_sas",1
"Myc_886_sas",1
"Myc_887_sas",1
"Myc_888_sas",1
"Myc_89_sas",0
"Myc_891_sas",0
"Myc_893_sas",0
"Myc_894_sas",1
"Myc_895_sas",0
"Myc_896_sas",0
"Myc_897_sas",0
"Myc_898_sas",0
"Myc_899_sas",0
"Myc_90_sas",0
"Myc_900_sas",0
"Myc_901_sas",0
"Myc_902_sas",0
"Myc_903_sas",0
"Myc_904_sas",0
"Myc_905_sas",0
"Myc_906_sas",0
"Myc_907_sas",0
"Myc_908_sas",0
"Myc_909_sas",0
"Myc_91_sas",0
"Myc_910_sas",0
"Myc_911_sas",0
"Myc_912_sas",0
"Myc_913_sas",0
"Myc_914_sas",0
"Myc_915_sas",0
"Myc_916_sas",0
"Myc_917_sas",0
"Myc_918_sas",0
"Myc_919_sas",1
"Myc_92_sas",0
"Myc_920_sas",1
"Myc_921_sas",1
"Myc_922_sas",1
"Myc_923_sas",1
"Myc_924_sas",1
"Myc_925_sas",1
"Myc_926_sas",1
"Myc_927_sas",0
"Myc_928_sas",0
"Myc_929_sas",0
"Myc_93_sas",0
"Myc_930_sas",0
"Myc_931_sas",0
"Myc_932_sas",0
"Myc_933_sas",0
"Myc_934_sas",1
"Myc_935_sas",0
"Myc_936_sas",1
"Myc_937_sas",0
"Myc_938_sas",0
"Myc_939_sas",0
"Myc_94_sas",0
"Myc_940_sas",0
"Myc_941_sas",0
"Myc_942_sas",0
"Myc_943_sas",1
"Myc_944_sas",0
"Myc_945_sas",0
"Myc_946_sas",1
"Myc_947_sas",1
"Myc_948_sas",1
"Myc_949_sas",1
"Myc_95_sas",0
"Myc_950_sas",0
"Myc_951_sas",0
"Myc_952_sas",0
"Myc_953_sas",0
"Myc_954_sas",1
"Myc_955_sas",1
"Myc_956_sas",0
"Myc_957_sas",1
"Myc_958_sas",0
"Myc_959_sas",0
"Myc_96_sas",0
"Myc_960_sas",0
"Myc_961_sas",1
"Myc_962_sas",0
"Myc_963_sas",0
"Myc_964_sas",0
